name,description,productImageUrl,collection,sku,price,Mod de utilizare,Ingrediente,Precauţii,Informații despre producător,brand
"Scottish Fine Soaps, Sea Kelp Set Ingrijire Picioare","Netezește călcâiele aspre cu un set îngrijire picioare cu eucalipt și piatră ponce naturală. Exfoliază pielea moartă, răcește și hidratează picioarele, lăsând un parfum purificator de spa.",7888ab_9efa0ecbfa924647951d19397fc91d26~mv2.png;7888ab_5b127411171f4602ae8b939bd934ff1b~mv2.jpg;7888ab_b63cdc04901241ceaaf4b1c09997e986~mv2.jpg,Seturi Cadou;Seturi Baie&Corp;Sea Kelp;GIFTS;Seturi;Baie & Corp;Scottish Fine Soaps,5016365100137,120,"Exfoliant pentru picioare cu mentă: Masați cu mișcări circulare pe picioarele umede, apoi clătiți cu apă caldă pentru a lăsa pielea netedă și revigorată. Balsam răcoritor pentru picioare: Masați o cantitate mică din acest balsam hrănitor pe picioare până la absorbția completă.","<p>BALSAM PENTRU PICIOARE (Foot Balm): Aqua (Water), Caprylic/Capric Triglyceride, Cetearyl Alcohol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Olea Europaea (Olive) Oil, Parfum (Fragrance), Phenoxyethanol, Glyceryl Stearate, Theobroma Cacoa (Cocoa) Seed Butter, PEG-20 Stearate, Carbomer, Eucalyptus Globulus Leaf Oil, Aminomethyl Propanol, Menthol, Ethylhexylglycerin, Glycerin, Cucumber Sativus Juice, Fucus Vesiculosus Extract, Laminaria Digitata Extract, Potassium Sorbate, Eucalyptus Leaf Oil, Linalool, Limonene, Hexamethylindanopyran, Benzyl Salicylate, Acetyl Cedrene, Hydroxycitronellal, Citronellol, Alpha-Pinene, Eugenol, Isoeugenol Acetate, Tetramethylacetyloctahydronaphthalenes, Alpha-Isomethyl Ionone, Geraniol, Amyl Cinnamal, Rose Ketones, Terpineol, Alpha-Terpinene, Terpinolene</p> 
<p>EXFOLIANT PENTRU PICIOARE (Foot Scrub): Aqua (Water), Glycerin, Pumice, Juglans Regia (Walnut) Shell Powder, Methyl Gluceth-20, Phenoxyethanol, Xanthan Gum, Carbomer, Mentha Piperta (Peppermint) Oil, Eucalyptus Globulus Leaf Oil, Citrus Limon (Lemon) Peel Oil, Ethylhexylglycerin, Cucumber Sativus Juice, Fucus Vesiculosus Extract, Laminaria Digitata Extract, Potassium Sorbate, Limonene, Eucalyptus Leaf Oil, Alpha-Pinene, Beta-Pinene, Alpha-Terpinene, Citral</p>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Sea Kelp Set Cadou","Experimentează calmul valurilor cu un set cadou cosmetice marin super-hidratant. Spumantul bogat în vitamina E, crema cu acid hialuronic și scrub-ul exfoliant refac structura epidermei.",7888ab_3c348f9f2d824ea399b47d2fc0a8caa3~mv2.png;7888ab_5a1c7703dd2247f5806b9078b60f5423~mv2.jpg,Seturi Cadou;GIFTS;Thistle & Pepper;Seturi;Baie & Corp;Seturi MEN;Scottish Fine Soaps,5016365100120,155,"Gel de duș: Spumați generos pe pielea umedă, apoi clătiți cu apă caldă, pentru a lăsa pielea curată și revigorată. Cremă de corp: Masați pe piele până la absorbția completă. Spumant de baie: Turnați în apa de baie în timp ce curge, îmbăiați-vă și relaxați-vă. Săpun solid: Spumați cu apă caldă pe pielea umedă, apoi clătiți.","<p>SPUMANT DE BAIE: Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Parfum (Fragrance), Lactic Acid, Cocamidopropyl Betaine, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Glycerin, Potassium Sorbate, Propylene Glycol, PEG-120 Methyl Glucose Trioleate, Cucumis Sativus (Cucumber) Juice, Fucus Vesiculosus Extract, Laminaria Digitata Extract, Hexamethylindanopyran, Benzyl Salicylate, Acetyl Cedrene, Hydroxycitronellal, Linalool, Citronellol, CI 42090 (Blue No.1), CI 19140 (Yellow No.5), CI 14700 (Red No.4)</p> 
<p>CREMĂ DE CORP: Aqua (Water), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Stearic Acid, Glycerin, Phenoxyethanol, Glyceryl Stearate, Parfum (Fragrance), Simmondsia Chinensis (Jojoba) Seed Oil, Brassica Napus (Rapeseed) Seed Oil, PEG-20 Stearate, Aminomethyl Propanol, Disodium EDTA, Ethylhexylglycerin, Hydrolyzed Hyaluronic Acid, Carbomer, Fucus Vesiculosus Extract, Laminaria Digitata Extract, Hexamethylindanopyran, Benzyl Salicylate, Acetyl Cedrene, Hydroxycitronellal, Linalool, Citronellol, Isoeugenol Acetate, Tetramethylacetyloctahydronapthlenes, Eugenol, Alpha-Isomethyl Ionone, Geraniol, Amyl Cinnamal</p> 
<p>GEL DE DUȘ: Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Parfum (Fragrance), Lactic Acid, Cocoamidopropyl Betaine, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Potassium Sorbate, Propylene Glycol, PEG-120 Methyl Glucose Trioleate, Glycerin, Fucus Vesiculosus Extract, Laminaria Digitata Extract, Hexamethylindanopyran, Benzyl Salicylate, Acetyl Cedrene, Hydroxycitronellal, Linalool, Citronellol, CI 19140 (Yellow No.5), CI 42090 (Blue No.1)</p> 
<p>SĂPUN SOLID: Sodium Palmate, Sodium Palm Kernelate , Aqua (Water), Glycerin, Parfum (Fragrance), Tetrasodium Etidronate, Tetrasodium EDTA, Sodium Gluconate, Fucus Vesiculosus Extract, Laminaria Digitata Extract, Hexamethylindanopyran, Benzyl Salicylate, Acetyl Cedrene, Hydroxycitronellal, Linalool, Citronellol</p>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Thistle & Pepper Set Cadou Well Groomed","Începe ziua cu forță folosind un set îngrijire personală bărbați cu o puternică aromă condimentată. Gelul și balsamul hrănesc pielea, iar apa de toaletă fixează un parfum masculin robust.",7888ab_d6f464dc769f42cfb22a777924277ae3~mv2.png,Seturi Cadou;Winterwood;X-MAS;GIFTS;Cremă de mâini;Seturi;MEN;Baie & Corp;Scottish Fine Soaps,5016365100700,203,"Gel de duș pentru corp și păr: Se spumează generos pe pielea și pe părul umede și apoi se clătește cu apă caldă. Balsam după ras: Aplicați după ras acest balsam hidratant, cu moderație, apoi tapotați pielea până se absoarbe complet. Apă de toaletă: Apăsați pe pompiță pentru un strop prospăt de parfum.","<table> 
 <tbody> 
  <tr> 
   <td> <p>Gel de duș și șampon de păr: Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Cocoamidopropyl Betaine, Citric Acid, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Parfum (Fragrance), Potassium Sorbate, Panthenol (Vitamin B5), Propylene Glycol, PEG-120 Methyl Glucose Trioleate, Glycerin, Silybum Marianum (Milk Thistle) Extract, Tetramethylacetyloctahydroaphthalenes, Coumarin, Citronellol, Linalyl Acetate, Lavandula Oil/Extract, CI 19140 (Yellow No.5), CI 14700 (Red No.4), CI 42090 (Blue No.1);</p> <p>&nbsp;</p> <p>Balsam după ras: Aqua (Water), Cetearyl Alcohol, Glycerin, Dimethicone, Phenoxyethanol, PEG-20 Stearate, Denatured Alcohol, Theobroma Cacao (Cocoa) Seed Butter, Parfum (Fragrance), Carbomer, Aminomethyl Propanol, Menthol, Disodium EDTA, Allantoin, Ethylhexylglycerin, Tocopheryl Acetate (Vitamin E), Aloe Barbadensis (Aloe Vera) Leaf Juice, Silybum Marianum (Milk Thistle) Extract, Citric Acid, Sodium Benzoate, Potassium Sorbate, Tetramethylacetyloctahydroaphthalenes, Coumarin, Citronellol, Linalyl Acetate, Lavandula Oil/Extract, Linalool;</p> <p>&nbsp;</p> <p>Apa de toaletă: Alcohol denatured, Aqua (Water), Parfum (Fragrance), Tetramethylacetyloctahydroaphthalenes, Coumarin, Citronellol, Linalyl Acetate, Lavandula Oil/Extract, Linalool, Citral, Pelargonium Graveolens Flower Oil, Camphor, Limonene, Beta-Caryophyllene, Rose Ketones, Geraniol, Terpineol</p> </td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Winterwood Set Duo Crema de Maini, 2x30ml","Repară crăpăturile fine cu un set creme mâini iarnă ce acționează ca un scut protector. Combinația de unt de cacao și uleiuri hrănește pielea, lăsând arome calde de măr și lemn condimentat.",7888ab_add02a38626547d4a82e2d6d56a1439d~mv2.png;7888ab_b95c03b103a64e1dbe28e9ba47b5d9f5~mv2.jpg,X-MAS;Săpun;Cremă de mâini;Baie & Corp;Îngrijire Corp;Apple & Spice;Scottish Fine Soaps,5016365101745,69,Masați pe mâinile curate până se absoarbe complet.,"<table> 
 <tbody> 
  <tr> 
   <td> <p>Winterwood Hand Cream: Aqua (Water), Butyrospermum Parkii (Shea) Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Parfum (Fragrance), Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil, Phenoxyethanol, Aminomethyl Propanol, Glyceryl Stearate, PEG-20 Stearate, Theobroma Cacao (Cocoa) Seed Butter, Ethylhexylglycerin, Carbomer, Acetyl Cedrene, Benzyl Alcohol, Benzyl Cinnamate, Benzyl Salicylate, Coumarin, Eugenol, Hexamethylindanopyran, Isoeugenyl Acetate, Juniperus Virginiana Oil, Linalyl Acetate, Tetramethyl Acetyloctahydronaphthalenes;</p> <p>&nbsp;</p> <p>Apple&amp;Spice: Aqua (Water), Butyrospermum Parkii (Shea) Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil, Phenoxyethanol, Parfum (Fragrance), Theobroma Cacao (Cocoa) Seed Butter, Glyceryl Stearate, PEG-20 Stearate, Carbomer, Aminomethyl Propanol, Ethylhexylglycerin, Benzaldehyde, Cinnamal, Cinnamyl Alcohol, Coumarin, Rose Ketones</p> </td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Apple & Spice Sapun Solid, 220g","Adu nostalgia iernii la spălare cu un săpun solid măr scorțișoară cu efect fin și hidratant. Infuzia sa cu glicerină netezește pielea, oferind o aromă irezistibilă de mere proaspăt coapte.",7888ab_1d2234177d604e45a52addbba97ba6a3~mv2.png;7888ab_6c1a85e338684e76a66751cd1acda7ee~mv2.jpg,X-MAS;Apple & Spice;Scottish Fine Soaps;Baie & Corp,5016365101738,48,"Faceți spumă pe pielea umedă pentru a curăța delicat pielea, apoi clătiți bine cu apă caldă.","<table> 
 <tbody> 
  <tr> 
   <td>Sodium Palmate, Sodium Palm Kernelate, Aqua (Water), Glycerin, Parfum (Fragrance), Titanium Dioxide, Sodium Chloride, Tetrasodium EDTA, Tetrasodium Etidronate, Sodium Gluconate, Cinnamal</td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Apple & Spice Crema pentru Maini, 75ml",Păstrează mâinile ferite de ger folosind o cremă de mâini festivă cu unt de shea și unt de cacao. Emulsia hrănește epiderma și aduce note subtile și picante de scorțișoară și cuișoare.,7888ab_b526ce52bdb744d09286e70d03cb0dc9~mv2.png;7888ab_6c1a85e338684e76a66751cd1acda7ee~mv2.jpg,Seturi Cadou;Seturi Baie&Corp;X-MAS;GIFTS;Cremă de mâini;Seturi;Baie & Corp;Îngrijire Corp;Apple & Spice;Scottish Fine Soaps,5016365101721,64,Masați pe mâinile curate până se absoarbe complet,"<table> 
 <tbody> 
  <tr> 
   <td>Aqua (Water), Butyrospermum Parkii (Shea) Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil, Phenoxyethanol, Parfum (Fragrance), Theobroma Cacao (Cocoa) Seed Butter, Glyceryl Stearate, PEG-20 Stearate, Carbomer, Aminomethyl Propanol, Ethylhexylglycerin, Benzaldehyde, Cinnamal, Cinnamyl Alcohol, Coumarin, Rose Ketones</td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Apple & Spice Set pentru Ingrijire Corp si Maini, 2x300ml",Relaxează-te cu un set îngrijire măr scorțișoară ce învăluie corpul în aroma mărului roșu crocant. Loțiunea și săpunul lichid spală blând și hidratează epiderma cu proprietăți catifelante.,7888ab_34f2020526ec406d9c40f081dc1ec66c~mv2.png;7888ab_6c1a85e338684e76a66751cd1acda7ee~mv2.jpg,Hidratare;X-MAS;Cremă de mâini;Cremă de corp;Baie & Corp;Îngrijire Corp;Apple & Spice;Scottish Fine Soaps,5016365101707,160,"Loțiune pentru mâini și corp: Masați o cantitate mică pe toată pielea până se absoarbe complet pentru a vă lăsa pielea moale, catifelată, parfumată minunat; Gel pentru mâini și corp: Pompați o cantitate mică pe pielea umedă, spumați, apoi clătiți pentru a vă lăsa pielea curată și reîmprospătată.","<table> 
 <tbody> 
  <tr> 
   <td> <p>Gel pentru mâini și corp: Aqua (Water), Sodium Laureth Sulphate, Sodium Chloride, Parfum (Fragrance), Glycol Distearate, Cocamidopropyl Betaine, Cocamide MEA, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Panthenol, Laureth-10, Potassium Sorbate;</p> <p>&nbsp;</p> <p>Loțiune pentru mâini și corp: Aqua (Water), Helianthus Annuus (Sunflower) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Stearic Acid, Cetearyl Alcohol, Phenoxyethanol, Glyceryl Stearate, Parfum (Fragrance), Glycerin, PEG-20 Stearate, Aminomethyl Propanol, Disodium EDTA, Allantoin, Ethylhexylglycerin, Carbomer, Benzaldehyde, Cinnamal, Cinnamyl Alcohol, Coumarin, Rose Ketones.</p> </td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Apple & Spice Lotiune pentru Maini si Corp, 300ml","Regenerează-ți pielea zilnic cu o loțiune corp măr îmbogățită cu extract de ulei de migdale dulci. Formula emolientă lasă un parfum reconfortant festiv, asigurând o hidratare superioară.",7888ab_4a595d505226475cb9da1eac9f949a62~mv2.png;7888ab_6c1a85e338684e76a66751cd1acda7ee~mv2.jpg,Săpun de mâini;X-MAS;Gel de duș;Cremă de mâini;Baie & Corp;Îngrijire Corp;Apple & Spice;Scottish Fine Soaps,5016365101691,78,"Masați o cantitate mică pe toată pielea până se absoarbe complet pentru a vă lăsa pielea moale, catifelată, parfumată minunat.","<table> 
 <tbody> 
  <tr> 
   <td>Aqua (Water), Helianthus Annuus (Sunflower) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Stearic Acid, Cetearyl Alcohol, Phenoxyethanol, Glyceryl Stearate, Parfum (Fragrance), Glycerin, PEG-20 Stearate, Aminomethyl Propanol, Disodium EDTA, Allantoin, Ethylhexylglycerin, Carbomer, Benzaldehyde, Cinnamal, Cinnamyl Alcohol, Coumarin, Rose Ketones.</td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Apple & Spice Gel de Dus si pentru Maini, 300ml","Curăță-ți corpul blând cu un gel de duș festiv ideal pentru sezonul de iarnă. Protejează pielea împotriva deshidratării, menținând o aromă minunată de mere și condimente calde.",7888ab_abff879223ce40fd9400e02fee81c851~mv2.png;7888ab_6c1a85e338684e76a66751cd1acda7ee~mv2.jpg,Winterwood;X-MAS;Săpun;Baie & Corp;Scottish Fine Soaps,5016365101653,78,"Pompați o cantitate mică pe pielea umedă, spumați, apoi clătiți pentru a vă lăsa pielea curată și reîmprospătată.","<table> 
 <tbody> 
  <tr> 
   <td>Aqua (Water), Sodium Laureth Sulphate, Sodium Chloride, Parfum (Fragrance), Glycol Distearate, Cocamidopropyl Betaine, Cocamide MEA, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Panthenol, Laureth-10, Potassium Sorbate</td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Winterwood Sapun Solid, 220g",Simte spiritul pădurii cu un săpun solid iarnă extrem de luxos. Notele sezoniere de vanilie și mosc auriu se îmbină perfect cu hidratarea oferită de glicerină pentru o spălare delicată.,7888ab_20683329277e47b3995f5173eeacf590~mv2.png;7888ab_507aa631aa614a7a9d75c0d7a3c97b8d~mv2.jpg,Seturi Cadou;Winterwood;X-MAS;GIFTS;Seturi;Baie & Corp;Scottish Fine Soaps,5016365101646,48,"Faceți spumă pe pielea umedă pentru a curăța delicat pielea, apoi clătiți bine cu apă caldă.","<table> 
 <tbody> 
  <tr> 
   <td>Aqua (Water), Butyrospermum Parkii (Shea) Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Parfum (Fragrance), Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil, Phenoxyethanol, Aminomethyl Propanol, Glyceryl Stearate, PEG-20 Stearate, Theobroma Cacao (Cocoa) Seed Butter, Ethylhexylglycerin, Carbomer, Acetyl Cedrene, Benzyl Alcohol, Benzyl Cinnamate, Benzyl Salicylate, Coumarin, Eugenol, Hexamethylindanopyran, Isoeugenyl Acetate, Juniperus Virginiana Oil, Linalyl Acetate, Tetramethyl Acetyloctahydronaphthalenes</td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Winterwood Set Cadou","Surprinde pe cineva iubit cu un set cadou iarnă complet pentru un veritabil răsfăț festiv. Gelul, crema, săpunul și spumantul protejează intens corpul cu parfumuri de brazi și vanilie.",7888ab_8cf79489996f4a7bb5f696f7b32f35c3~mv2.png;7888ab_b95c03b103a64e1dbe28e9ba47b5d9f5~mv2.jpg,Seturi Cadou;Winterwood;X-MAS;GIFTS;Seturi;Baie & Corp;Scottish Fine Soaps,5016365101639,155,"Gel de duș: Aplicați o cantitate generoasă pe pielea umedă, apoi clătiți cu apă caldă, pentru a vă lăsa pielea curată și revigorată; Crema de corp: Masați o cantitate mică pe toată pielea până se absoarbe complet pentru a vă lăsa pielea moale, catifelată, parfumată minunat; Crema de mâini: Masați o cantitate mică pe mâinile curate până se absoarbe complet pentru a vă lăsa pielea moale, catifelată, parfumată minunat; Spumant: Adăugați o cantitate generoasă în cadă, în timp ce curge apa caldă pentru a pentru a te bucura de o experiență de baie luxoasă.","<table> 
 <tbody> 
  <tr> 
   <td> <p>Bath Soak: Aqua (Water), Sodium Laureth Sulphate, Acrylates Copolymer, Parfum (Fragrance), Sodium Chloride, Cocamidopropyl Betaine, Disodium EDTA, Mica, Triethoxycaprylylsilane, Titanium Dioxide, Magnesium Nitrate, Methylchloroisothiazolinone, Magnesium Chloride, Methylisothiazolinone, Benzyl Alcohol, Benzyl Salicylate, Coumarin, Eugenol, Hexamethylindanopyran, Tetramethyl Acetyloctahydronaphthalenes;</p> <p>&nbsp;</p> <p>Hand Cream: Aqua (Water), Butyrospermum Parkii (Shea) Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Parfum (Fragrance), Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil, Phenoxyethanol, Aminomethyl Propanol, Glyceryl Stearate, PEG-20 Stearate, Theobroma Cacao (Cocoa) Seed Butter, Ethylhexylglycerin, Carbomer, Acetyl Cedrene, Benzyl Alcohol, Benzyl Cinnamate, Benzyl Salicylate, Coumarin, Eugenol, Hexamethylindanopyran, Isoeugenyl Acetate, Juniperus Virginiana Oil, Linalyl Acetate, Tetramethyl Acetyloctahydronaphthalenes;</p> <p>&nbsp;</p> <p>Body Wash: Aqua (Water), Sodium Laureth Sulphate, Sodium Chloride, Parfum (Fragrance), Glycol Distearate, Cocamidopropyl Betaine, Cocamide MEA, Tetrasodium Glutamate Diacetate, Laureth-10, Sodium Benzoate, Potassium Sorbate, Benzyl Alcohol, Benzyl Salicylate, Coumarin, Hexamethylindanopyran, Tetramethyl Acetyloctahydronaphthalenes;</p> <p>&nbsp;</p> <p>Body Butter: Aqua (Water), Helianthus Annuus (Sunflower) Seed Oil, Cetearyl Alcohol, Parfum (Fragrance), Glyceryl Stearate, Glycerin, PEG-20 Stearate, Phenoxyethanol, Theobroma Cacao (Cocoa) Seed Butter, Ethylhexylglycerin, Acetyl Cedrene, Benzyl Alcohol, Benzyl Cinnamate, Benzyl Salicylate, Coumarin, Eugenol, Hexamethylindanopyran, Isoeugenyl Acetate, Juniperus Virginiana Oil, Linalyl Acetate, Tetramethyl Acetyloctahydronaphthalenes</p> </td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Winterwood Set pentru Ingrijirea Mainilor, 2x300ml",Repară daunele frigului cu un set mâini iarnă bazat pe alantoină și pantenol protector. Loțiunea și gelul hidratează cu un cocktail excepțional de uleiuri pentru o piele de invidiat.,7888ab_a3531178cb9141ff94e680dc73ebb17b~mv2.png;7888ab_507aa631aa614a7a9d75c0d7a3c97b8d~mv2.jpg,Winterwood;X-MAS;Cremă de mâini;Baie & Corp;Îngrijire Corp;Scottish Fine Soaps,5016365101622,160,"Loțiune pentru mâini și corp: Masați o cantitate mică pe toată pielea până se absoarbe complet pentru a vă lăsa pielea moale, catifelată, parfumată minunat; Gel pentru mâini și corp: Pompați o cantitate mică pe pielea umedă, spumați, apoi clătiți pentru a vă lăsa pielea curată și reîmprospătată.","<table> 
 <tbody> 
  <tr> 
   <td>Gel pentru mâini și corp: Aqua (Water), Sodium Laureth Sulphate, Sodium Chloride, Parfum (Fragrance), Glycol Distearate, Cocamidopropyl Betaine, Cocamide MEA, Tetrasodium Glutamate Diacetate, Panthenol, Laureth-10, Sodium Benzoate, Potassium Sorbate, Hexamethylindanopyran, Tetramethyl Acetyloctahydronaphthalenes, Benzyl Salicylate, Benzyl Alcohol, Coumarin. Loțiune pentru mâini și corp: Aqua (Water), Helianthus Annuus (Sunflower) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Parfum (Fragrance), Stearic Acid, Cetearyl Alcohol, Phenoxyethanol, Glyceryl Stearate, Glycerin, PEG-20 Stearate, Aminomethyl Propanol, Disodium EDTA, Allantoin, Ethylhexylglycerin, Carbomer, Acetyl Cedrene, Benzyl Alcohol, Benzyl Cinnamate, Benzyl Salicylate, Coumarin, Eugenol, Hexamethylindanopyran, Isoeugenyl Acetate, Juniperus Virginiana Oil, Linalyl Acetate, Tetramethyl Acetyloctahydronaphthalenes</td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
